AÑO;MES;CONGLOME;VIVIENDA;HOGAR;UBIGEO;DOMINIO;ESTRATO;PERIODO;TIPENC;FECENT;RESULT;PANEL;P22;P23;P24A;P24B;P25$1;P25$2;P25$3;P25$4;P25$5;P101;P102;P103;P103A;P104;P104A;P104B1;P104B2;P105A;P105B;P106;P106A;P106B;P107B1
2023;7;15116;59;11;10602;7;7;3;5;20230705;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15116;60;11;10602;7;7;3;5;20230707;1; ;2;     .;4;2;0;1;0;1;0;1;7;5;4;3;1;2;2;1;200; ; ; ;2
2023;7;15116;138;11;10602;7;7;3;5;20230708;1; ;2;     .;4;3;0;0;0;0;1;1;7;6;4;1;1;2;2;6; ;50; ; ;2
2023;7;15116;139;11;10602;7;7;3;5;20230707;1; ;2;     .;4;3;0;1;0;1;0;1;7;6;4;3;2;2;2;2; ;150;2; ;2
2023;7;15116;140;11;10602;7;7;3;5;20230707;1; ;2;     .;4;3;0;1;0;1;0;1;8;6;4;1;1;2;2;2; ;60;2; ;2
2023;7;15116;141;11;10602;7;7;3;5;20230708;1; ;2;     .;3;3;0;0;0;0;1;1;4;6;4;2;1;2;2;2; ;100;2; ;2
2023;7;15116;142;11;10602;7;7;3;5;20230707;1; ;2;     .;4;3;0;0;0;0;1;1;7;6;4;2;1;2;2;2; ;50;2; ;2
2023;7;15116;143;11;10602;7;7;3;5;20230706;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15116;144;11;10602;7;7;3;5;20230706;1; ;1;10601;2;2;0;1;0;1;0;1;1;5;4;3;2;2;2;2; ;100;2; ;2
2023;7;15126;2;11;10604;7;6;5;4;20230728;1; ;2;     .;1;1;1;0;1;1;0;1;3;6;3;2;2;2;2;2; ;100;2; ;2
2023;7;15126;11;11;10604;7;6;5;4;20230727;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15126;20;11;10604;7;6;5;4;20230729;1; ;2;     .;1;1;0;1;0;1;0;1;3;5;3;3;2;2;2;2; ;100;2; ;2
2023;7;15126;29;11;10604;7;6;5;4;20230728;1; ;2;     .;1;1;1;0;0;1;0;1;3;6;4;1;0;2;2;6; ;100; ; ;2
2023;7;15126;38;11;10604;7;6;5;4;20230728;1; ;2;     .;1;1;1;0;1;1;0;1;3;5;4;8;4;2;2;2; ;100;1;1;2
2023;7;15126;47;11;10604;7;6;5;4;20230729;4; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15126;57;11;10604;7;6;5;4;20230728;1; ;1;10602;1;1;1;0;1;1;0;1;1;3;1;3;2;2;2;2; ;500;1;2;2
2023;7;15126;66;11;10604;7;6;5;4;20230728;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15126;75;11;10604;7;6;5;4;20230801;1; ;2;     .;1;1;0;0;0;0;1;1;3;6;4;1;0;2;2;2; ;100;2; ;2
2023;7;15126;84;11;10604;7;6;5;4;20230727;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15126;93;11;10604;7;6;5;4;20230729;1; ;2;     .;3;3;0;1;0;0;0;1;3;6;3;2;1;2;2;2; ;50;1;2;2
2023;7;15132;13;11;10403;7;7;4;5;20230718;1; ;2;     .;4;3;0;1;0;0;0;1;7;6;4;2;1;2;2;2; ;200;2; ;2
2023;7;15132;14;11;10403;7;7;4;5;20230718;1; ;2;     .;4;3;0;1;0;0;0;1;7;5;4;1;0;2;2;2; ;20;2; ;2
2023;7;15132;15;11;10403;7;7;4;5;20230718;1; ;1;10403;4;3;0;1;0;0;0;1;7;6;4;2;1;2;2;2; ;50;2; ;2
2023;7;15132;16;11;10403;7;7;4;5;20230718;1; ;2;     .;4;3;0;1;0;0;0;1;7;6;7;1;1;2;2;2; ;20;2; ;2
2023;7;15132;109;11;10403;7;7;4;5;20230718;1; ;2;     .;4;3;0;1;0;0;0;5;7;4;7;1;1; ; ;2; ;60;2; ;2
2023;7;15132;110;11;10403;7;7;4;5;20230718;1; ;2;     .;4;3;0;1;0;0;0;1;7;6;4;1;1;2;2;2; ;20;2; ;2
2023;7;15132;111;11;10403;7;7;4;5;20230717;1; ;2;     .;4;3;0;0;0;0;1;1;7;4;4;2;1;2;2;6; ;100; ; ;2
2023;7;15132;112;11;10403;7;7;4;5;20230717;1; ;2;     .;4;3;0;0;0;0;1;5;7;6;7;1;0; ; ;2; ;20;2; ;2
2023;7;15157;41;11;10205;7;8;5;3;20230727;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15157;42;11;10205;7;8;5;3;20230727;1;1;2;     .;4;3;0;1;0;1;0;1;7;6;4;4;2;2;2;2; ;200;2; ;2
2023;7;15157;43;11;10205;7;8;5;3;20230727;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15157;44;11;10205;7;8;5;3;20230727;1;1;2;     .;4;1;0;1;0;1;0;1;7;5;4;4;2;2;2;2; ;50;2; ;2
2023;7;15157;92;11;10205;7;8;5;3;20230727;1;1;2;     .;3;1;0;1;0;1;0;1;7;4;4;3;1;2;2;2; ;150;2; ;2
2023;7;15157;93;11;10205;7;8;5;3;20230727;1;2;2;     .;4;3;0;1;0;1;0;1;7;5;4;2;0;2;2;6; ;60; ; ;2
2023;7;15157;95;11;10205;7;8;5;3;20230727;1;1;2;     .;4;1;0;1;0;1;0;1;7;5;4;3;1;2;2;2; ;80;2; ;2
2023;7;15157;96;11;10205;7;8;5;3;20230728;2;1;2;     .;4;3;0;1;0;0;0;1;7;6;4;3;1;2;2;2; ;100;2; ;2
2023;7;15159;25;11;10403;7;7;3;3;20230714;1;1;1;60801;4;3;0;0;0;0;1;1;7;4;4;5;4;2;2;2; ;80;2; ;2
2023;7;15159;26;11;10403;7;7;3;3;20230714;1;1;2;     .;4;3;0;1;0;0;0;1;7;4;4;4;3;2;2;2; ;80;2; ;2
2023;7;15159;27;11;10403;7;7;3;3;20230715;1;1;2;     .;4;3;0;1;0;0;0;1;7;4;7;2;1;2;2;6; ;50; ; ;2
2023;7;15159;28;11;10403;7;7;3;3;20230715;1;1;2;     .;4;3;0;1;0;0;0;1;7;4;4;6;5;2;2;2; ;60;2; ;2
2023;7;15159;115;11;10403;7;7;3;3;20230715;1;1;2;     .;4;3;0;1;0;0;0;1;7;4;4;2;1;2;2;2; ;50;2; ;2
2023;7;15159;116;11;10403;7;7;3;3;20230715;1;1;2;     .;4;3;0;1;0;0;0;1;7;4;4;6;3;2;2;2; ;200;2; ;2
2023;7;15159;117;11;10403;7;7;3;3;20230715;1;1;2;     .;4;3;0;1;0;0;0;1;7;4;4;3;3;2;2;2; ;250;2; ;2
2023;7;15159;118;11;10403;7;7;3;3;20230715;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15177;41;11;10707;7;8;4;5;20230723;1; ;2;     .;3;3;0;1;0;1;0;1;3;5;4;2;1;2;2;6; ;290; ; ;2
2023;7;15177;42;11;10707;7;8;4;5;20230723;1; ;1;60801;1;1;0;1;0;1;0;1;6;4;4;4;2;2;2;2; ;150;1;2;2
2023;7;15177;43;11;10707;7;8;4;5;20230720;1; ;2;     .;1;1;0;1;0;1;0;1;4;4;4;3;1;2;2;2; ;100;1;2;2
2023;7;15177;44;11;10707;7;8;4;5;20230720;1; ;2;     .;1;3;0;1;0;1;0;1;7;4;4;1;0;2;2;1;65; ; ; ;2
2023;7;15177;105;11;10707;7;8;4;5;20230721;1; ;2;     .;3;3;0;1;0;0;0;1;4;6;4;2;1;2;2;2; ;30;2; ;2
2023;7;15177;106;11;10707;7;8;4;5;20230721;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15177;107;11;10707;7;8;4;5;20230721;1; ;2;     .;4;3;0;1;0;0;0;1;7;4;4;2;1;2;2;2; ;50;1;1;2
2023;7;15177;108;11;10707;7;8;4;5;20230721;1; ;2;     .;4;2;0;1;0;0;0;1;7;6;4;2;1;2;2;2; ;100;2; ;2
2023;7;15177;109;11;10707;7;8;4;5;20230721;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15177;110;11;10707;7;8;4;5;20230721;1; ;2;     .;4;3;0;0;0;0;1;1;7;6;4;1;1;2;2;2; ;20;2; ;2
2023;7;15182;69;11;10512;7;7;3;5;20230712;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15182;70;11;10512;7;7;3;5;20230712;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15182;71;11;10512;7;7;3;5;20230713;1; ;2;     .;3;2;0;1;0;1;0;1;4;6;4;2;2;2;2;6; ;300; ; ;2
2023;7;15182;72;11;10512;7;7;3;5;20230713;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15182;157;11;10512;7;7;3;5;20230714;1; ;2;     .;4;3;0;1;0;0;0;1;4;6;4;5;3;2;2;2; ;120;2; ;2
2023;7;15182;158;11;10512;7;7;3;5;20230715;1; ;2;     .;3;2;0;1;0;1;0;1;4;4;4;4;2;2;2;2; ;140;2; ;2
2023;7;15182;159;11;10512;7;7;3;5;20230713;1; ;2;     .;3;3;0;1;0;1;0;1;1;5;1;1;0;2;2;2; ;100;2; ;2
2023;7;15182;160;11;10512;7;7;3;5;20230713;1; ;2;     .;1;2;0;1;0;1;0;1;4;5;4;4;2;2;2;2; ;250;2; ;2
2023;7;15182;161;11;10512;7;7;3;5;20230713;1; ;2;     .;3;3;0;1;0;0;0;1;4;6;4;4;1;2;2;2; ;150;2; ;2
2023;7;15182;162;11;10512;7;7;3;5;20230714;1; ;2;     .;3;3;0;1;0;1;0;1;4;4;4;5;3;2;2;6; ;100; ; ;2
2023;7;15182;163;11;10512;7;7;3;5;20230714;1; ;2;     .;3;2;0;1;0;1;0;1;4;5;4;4;2;2;2;2; ;150;2; ;2
2023;7;15205;8;11;21809;2;2;5;1;20230725;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15205;20;11;21809;2;2;5;1;20230730;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;1;4;3;1;1;2; ;300;2; ;2
2023;7;15205;33;11;21809;2;2;5;1;20230728;4; ; ;     .; ; ;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15205;45;11;21809;2;2;5;1;20230729;1; ;2;     .;1;1;1;0;1;1;0;1;1;3;1;5;3;2;2;2; ;1000;2; ;2
2023;7;15205;58;11;21809;2;2;5;1;20230729;4; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15205;70;11;21809;2;2;5;1;20230730;1; ;2;     .;1;1;1;0;1;1;0;1;2;5;1;4;3;2;2;1;300; ; ; ;2
2023;7;15205;83;11;21809;2;2;5;1;20230801;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;1;2;1;2;2;2; ;500;1;1;2
2023;7;15205;107;11;21809;2;2;5;1;20230727;1; ;2;     .;1;1;1;0;1;1;0;1;1;3;1;6;4;2;2;2; ;800;2; ;2
2023;7;15205;119;11;21809;2;2;5;1;20230731;4; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15228;1;11;21809;2;2;3;3;20230719;4; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15228;18;11;21809;2;2;3;3;20230712;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15228;60;11;21809;2;2;3;3;20230714;1;1;2;     .;1;1;0;1;0;1;0;1;1;5;4;5;4;2;2;2; ;300;1;1;2
2023;7;15228;87;11;21809;2;2;3;3;20230714;1;1;2;     .;1;3;0;1;0;1;0;1;1;6;1;4;3;2;2;2; ;300;2; ;2
2023;7;15228;100;11;21809;2;2;3;3;20230716;1;2;2;     .;4;1;0;1;0;1;0;1;8;5;4;2;1;2;2;6; ;200; ; ;2
2023;7;15228;114;11;21809;2;2;3;3;20230715;1;1;1;130401;4;3;0;1;0;1;0;1;8;6;4;2;1;2;2;2; ;100;1;1;2
2023;7;15235;12;11;21801;2;2;3;1;20230715;1; ;2;     .;1;3;1;0;1;1;0;2;1;3;1;4;2;1;1;1;700; ; ; ;2
2023;7;15235;25;11;21801;2;2;3;1;20230714;1; ;2;     .;1;1;1;0;1;1;0;1;1;3;1;5;3;1;1;2; ;2000;1;1;2
2023;7;15235;50;11;21801;2;2;3;1;20230714;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;1;4;2;2;2;2; ;400;1;1;2
2023;7;15235;65;11;21801;2;2;3;1;20230719;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;1;4;3;2;2;2; ;300;2; ;2
2023;7;15235;75;11;21801;2;2;3;1;20230723;4; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15235;88;11;21801;2;2;3;1;20230718;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;1;4;3;2;2;2; ;800;1;1;2
2023;7;15235;111;11;21801;2;2;3;1;20230715;1; ;2;     .;1;1;1;0;1;1;0;1;1;3;1;8;4;1;1;2; ;1000;1;1;2
2023;7;15235;124;11;21801;2;2;3;1;20230715;1; ;1;130901;1;1;1;0;1;1;0;1;1;2;1;5;4;1;2;2; ;800;2; ;2
2023;7;15243;7;11;21809;2;2;4;1;20230724;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;4;5;4;2;2;2; ;450;1;1;2
2023;7;15243;22;11;21809;2;2;4;1;20230729;2; ;2;     .;2;2;1;0;1;1;0;1;1;5;1;9;6;2;2;2; ;500;1;1;2
2023;7;15243;50;11;21809;2;2;4;1;20230723;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;1;3;2;2;2;6; ;300; ; ;2
2023;7;15243;65;11;21809;2;2;4;1;20230723;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;4;5;4;2;2;2; ;400;1;1;2
2023;7;15243;82;11;21809;2;2;4;1;20230722;2; ;2;     .;1;1;1;0;1;1;0;1;1;5;4;3;2;2;2;3; ;500;1;1;2
2023;7;15243;97;11;21809;2;2;4;1;20230723;1; ;2;     .;1;1;1;0;1;1;0;1;1;5;1;4;2;2;2;3; ;300;1;1;2
2023;7;15244;7;11;21809;2;2;1;1;20230630;1; ;2;     .;3;3;0;1;0;1;0;1;1;5;4;2;1;2;2;2; ;100;1;1;2
2023;7;15244;19;11;21809;2;2;1;1;20230630;1; ;2;     .;4;1;0;1;0;1;0;1;8;5;4;3;1;2;2;3; ;100;1;1;2
2023;7;15244;42;11;21809;2;2;1;1;20230630;1; ;2;     .;4;2;0;1;0;1;0;1;8;6;4;4;3;2;2;3; ;100;1;1;2
2023;7;15244;54;11;21809;2;2;1;1;20230629;1; ;2;     .;4;3;0;1;0;1;0;1;8;6;4;1;0;2;2;3; ;150;1;1;2
2023;7;15244;66;11;21809;2;2;1;1;20230716;1; ;2;     .;4;3;0;1;0;1;0;1;8;5;4;3;1;2;2;6; ;300; ; ;2
2023;7;15244;78;11;21809;2;2;1;1;20230702;1; ;2;     .;4;2;0;1;0;1;0;1;8;5;4;3;2;2;2;3; ;50;1;2;2
2023;7;15259;4;11;20801;2;4;4;1;20230720;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15259;5;11;20801;2;4;4;1;20230721;1; ;2;     .;4;3;0;1;0;1;0;1;8;5;6;4;3;2;2;3; ;100;2; ;2
2023;7;15259;9;11;20801;2;4;4;1;20230721;1; ;2;     .;3;1;0;1;0;1;0;1;1;5;4;3;2;2;2;3; ;200;2; ;2
2023;7;15259;14;11;20801;2;4;4;1;20230720;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15259;19;11;20801;2;4;4;1;20230722;1; ;2;     .;1;1;0;1;0;0;0;1;1;5;1;2;1;1;1;2; ;80;1;1;2
2023;7;15259;23;11;20801;2;4;4;1;20230722;2; ;2;     .;3;3;0;1;0;1;0;1;1;6;1;2;2;1;1;2; ;150;1;1;2
2023;7;15259;24;11;20801;2;4;4;1;20230722;1; ;2;     .;1;1;0;1;0;1;0;1;1;5;1;4;3;1;1;2; ;200;1;1;2
2023;7;15259;28;11;20801;2;4;4;1;20230721;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15259;33;11;20801;2;4;4;1;20230720;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15259;38;11;20801;2;4;4;1;20230720;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15259;42;11;20801;2;4;4;1;20230722;1; ;2;     .;4;1;0;1;0;0;0;1;8;6;4;1;0;2;2;3; ;100;2; ;2
2023;7;15280;9;11;21503;5;8;2;5;20230709;1; ;2;     .;3;3;0;0;0;1;0;1;4;6;4;2;1;2;2;2; ;50;2; ;2
2023;7;15280;10;11;21503;5;8;2;5;20230706;1; ;2;     .;3;3;0;0;0;0;1;1;4;6;4;1;0;2;2;2; ;30;2; ;2
2023;7;15280;11;11;21503;5;8;2;5;20230706;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15280;12;11;21503;5;8;2;5;20230706;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15280;29;11;21503;5;8;2;5;20230708;1; ;2;     .;3;3;0;0;0;1;0;1;3;6;4;1;0;2;2;6; ;30; ; ;2
2023;7;15280;30;11;21503;5;8;2;5;20230709;1; ;2;     .;3;3;0;0;0;1;0;1;3;6;4;3;0;2;2;2; ;50;2; ;2
2023;7;15280;31;11;21503;5;8;2;5;20230708;1; ;2;     .;3;3;0;0;0;0;1;1;3;6;4;3;0;2;2;2; ;50;2; ;2
2023;7;15280;32;11;21503;5;8;2;5;20230708;1; ;2;     .;3;3;0;0;0;0;1;1;3;6;4;2;1;2;2;2; ;50;2; ;2
2023;7;15280;33;11;21503;5;8;2;5;20230707;1; ;2;     .;3;3;0;0;0;1;0;1;3;6;4;2;0;2;2;6; ;100; ; ;2
2023;7;15280;34;11;21503;5;8;2;5;20230708;1; ;2;     .;3;3;0;0;0;0;1;1;3;6;4;3;0;2;2;6; ;50; ; ;2
2023;7;15299;4;11;20105;5;2;1;3;20230709;2;1;2;     .;3;3;0;0;0;0;1;1;3;6;4;4;2;2;2;6; ;150; ; ;2
2023;7;15299;31;11;20105;5;2;1;3;20230709;1;1;2;     .;3;3;0;1;0;1;0;1;3;6;4;1;1;2;2;2; ;50;2; ;2
2023;7;15299;45;11;20105;5;2;1;3;20230709;2;1;2;     .;3;3;0;1;0;1;0;1;3;5;3;5;2;2;2;2; ;400;2; ;2
2023;7;15299;59;11;20105;5;2;1;3;20230707;1;1;2;     .;3;2;0;1;0;1;0;1;3;5;4;1;0;2;2;2; ;100;2; ;2
2023;7;15299;73;11;20105;5;2;1;3;20230708;1;1;1;20101;3;2;0;1;0;1;0;1;3;6;4;4;0;2;2;2; ;100;2; ;2
2023;7;15299;87;11;20105;5;2;1;3;20230710;2;1;2;     .;1;3;0;1;0;1;0;1;1;3;1;13;10;2;1;2; ;1000;1;1;2
2023;7;15317;4;11;21001;5;5;3;1;20230720;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15317;18;11;21001;5;5;3;1;20230721;4; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15317;34;11;21001;5;5;3;1;20230722;1; ;2;     .;3;3;0;0;0;1;0;1;3;5;4;3;2;2;2;2; ;300;1;1;2
2023;7;15317;49;11;21001;5;5;3;1;20230722;2; ;2;     .;3;2;0;0;0;1;0;1;4;6;4;2;1;3;3;2; ;120;1;1;2
2023;7;15317;65;11;21001;5;5;3;1;20230720;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15317;81;11;21001;5;5;3;1;20230723;1; ;1;150135;1;1;1;0;1;1;0;1;1;3;1;4;2;1;1;2; ;1500;1;1;2
2023;7;15317;97;11;21001;5;5;3;1;20230723;1; ;1;150115;3;1;1;0;0;1;0;1;4;5;3;2;2;2;2;1;150; ; ; ;2
2023;7;15317;112;11;21001;5;5;3;1;20230722;1; ;1;21301;3;2;1;0;1;1;0;2;4;5;3;1;1;1;2;6; ;80; ; ;2
2023;7;15320;81;11;22005;2;7;2;5;20230715;1; ;2;     .;3;3;0;0;0;1;0;1;3;6;4;4;1;2;2;2; ;30;2; ;2
2023;7;15320;82;11;22005;2;7;2;5;20230714;1; ;2;     .;3;3;0;0;0;1;0;1;3;6;4;5;2;2;2;2; ;50;2; ;2
2023;7;15320;83;11;22005;2;7;2;5;20230712;1; ;2;     .;3;3;0;0;0;1;0;1;3;6;4;7;2;2;2;2; ;350;2; ;2
2023;7;15320;84;11;22005;2;7;2;5;20230712;1; ;2;     .;3;3;0;0;0;1;0;1;3;6;4;2;1;2;2;2; ;20;2; ;2
2023;7;15320;197;11;22005;2;7;2;5;20230724;1; ;2;     .;3;3;0;1;0;0;0;1;3;6;4;4;1;2;2;2; ;80;2; ;2
2023;7;15320;198;11;22005;2;7;2;5;20230713;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15320;199;11;22005;2;7;2;5;20230714;1; ;2;     .;3;3;0;0;0;0;1;1;3;6;4;4;1;2;2;2; ;50;2; ;2
2023;7;15320;200;11;22005;2;7;2;5;20230719;1; ;2;     .;3;3;0;0;0;0;1;1;3;6;4;2;0;2;2;2; ;40;2; ;2
2023;7;15320;201;11;22005;2;7;2;5;20230714;1; ;2;     .;3;3;0;0;0;0;1;1;3;6;4;3;2;2;2;2; ;50;2; ;2
2023;7;15353;101;11;22008;5;7;1;5;20230706;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15353;102;11;22008;5;7;1;5;20230706;1; ;1;150125;3;3;0;1;0;1;0;1;4;6;3;7;2;2;2;2; ;100;2; ;2
2023;7;15353;103;11;22008;5;7;1;5;20230706;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15353;104;11;22008;5;7;1;5;20230706;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15353;234;11;22008;5;7;1;5;20230709;1; ;2;     .;3;3;0;1;0;1;0;1;3;5;3;6;3;2;2;2; ;150;2; ;2
2023;7;15353;235;11;22008;5;7;1;5;20230708;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15353;236;11;22008;5;7;1;5;20230713;1; ;1;20105;3;3;0;0;0;0;1;1;3;6;4;4;2;2;2;2; ;80;2; ;2
2023;7;15353;237;11;22008;5;7;1;5;20230707;1; ;2;     .;2;3;0;1;0;1;0;1;3;5;4;7;3;2;2;2; ;120;2; ;2
2023;7;15353;238;11;22008;5;7;1;5;20230709;1; ;2;     .;3;3;0;1;0;1;0;1;3;5;4;7;2;2;2;2; ;60;2; ;2
2023;7;15353;239;11;22008;5;7;1;5;20230708;1; ;2;     .;3;3;0;1;0;1;0;1;4;5;3;4;1;2;2;2; ;60;2; ;2
2023;7;15353;240;11;22008;5;7;1;5;20230709;1; ;2;     .;3;3;0;1;0;1;0;1;3;5;3;5;1;2;2;2; ;150;2; ;2
2023;7;15353;241;11;22008;5;7;1;5;20230707;1; ;2;     .;2;3;0;0;0;0;1;1;3;5;3;9;4;2;2;2; ;130;2; ;2
2023;7;15353;242;11;22008;5;7;1;5;20230708;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15353;243;11;22008;5;7;1;5;20230708;5; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15353;244;11;22008;5;7;1;5;20230708;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15366;13;11;21004;5;7;1;5;20230705;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15366;14;11;21004;5;7;1;5;20230705;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15366;15;11;21004;5;7;1;5;20230706;1; ;1;21001;3;3;0;0;0;0;1;1;4;6;3;4;1;2;2;2; ;120;2; ;2
2023;7;15366;16;11;21004;5;7;1;5;20230706;1; ;2;     .;3;3;0;0;0;0;1;1;4;6;3;2;0;2;2;2; ;40;2; ;2
2023;7;15366;116;11;21004;5;7;1;5;20230709;1; ;2;     .;3;3;0;1;0;0;0;1;4;6;3;3;0;2;2;2; ;100;2; ;2
2023;7;15366;117;11;21004;5;7;1;5;20230708;1; ;2;     .;3;3;0;0;0;0;1;1;4;6;3;4;0;2;2;2; ;80;2; ;2
2023;7;15366;118;11;21004;5;7;1;5;20230707;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15366;119;11;21004;5;7;1;5;20230707;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15366;120;11;21004;5;7;1;5;20230707;1; ;2;     .;3;3;0;0;0;0;1;1;4;6;3;2;0;2;2;2; ;40;2; ;2
2023;7;15366;121;11;21004;5;7;1;5;20230706;7; ; ;     .; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
2023;7;15366;122;11;21004;5;7;1;5;20230707;1; ;2;     .;3;3;0;0;0;0;1;1;4;6;4;1;0;2;2;2; ;100;2; ;2
2023;7;15366;123;11;21004;5;7;1;5;20230708;1; ;2;     .;3;3;0;0;0;0;1;1;4;6;3;4;1;2;2;2; ;80;2; ;2
2023;7;15366;124;11;21004;5;7;1;5;20230707;1; ;2;     .;3;3;0;0;0;0;1;1;4;6;3;6;3;2;2;2; ;60;2; ;2
2023;7;15373;46;11;20509;5;8;4;3;20230725;1;1;2;     .;3;3;0;0;0;0;1;1;4;6;3;1;1;2;2;2; ;10;1;2;2
2023;7;15373;47;11;20509;5;8;4;3;20230730;1;1;1;20501;3;3;0;0;0;1;0;1;3;5;3;4;2;2;2;2; ;50;2; ;2
2023;7;15373;48;11;20509;5;8;4;3;20230801;1;1;2;     .;3;3;0;0;0;0;1;1;3;6;4;3;1;2;2;2; ;50;2; ;2
2023;7;15373;51;11;20509;5;8;4;3;20230727;1;1;2;     .;3;3;0;0;0;0;1;1;4;6;4;1;0;2;2;6; ;30; ; ;2
2023;7;15373;54;11;20509;5;8;4;3;20230726;1;1;2;     .;3;3;0;0;0;0;1;1;4;6;4;2;1;2;2;2; ;40;2; ;2
